"","State.Name","City.Name","County.Name","Latitude","Longitude","Parameter.Name","Units.of.Measure","Metric.Used","Sample.Duration","Arithmetic.Mean"
"172","Pennsylvania","Erie","Erie",42.14175,-80.038611,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.203161
"173","Pennsylvania","Scranton","Lackawanna",41.442778,-75.623056,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.138323
"174","Pennsylvania","Scranton","Lackawanna",41.442778,-75.623056,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.138323
"175","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.211911
"176","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.211911
"177","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.99322
"178","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.99322
"179","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.283657
"180","Pennsylvania","Lancaster","Lancaster",40.046667,-76.283333,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.283657
"181","Pennsylvania","","Lebanon",40.337328,-76.383447,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.234211
"182","Pennsylvania","","Lebanon",40.337328,-76.383447,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.234211
"183","Pennsylvania","Farrell","Mercer",41.215014,-80.484779,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.588449
"184","Pennsylvania","Farrell","Mercer",41.215014,-80.484779,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.588449
"185","Pennsylvania","Farrell","Mercer",41.215014,-80.484779,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.554976
"186","Pennsylvania","Farrell","Mercer",41.215014,-80.484779,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.554976
"187","Pennsylvania","","Monroe",41.08306,-75.32328,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.423977
"188","Pennsylvania","","Monroe",41.08306,-75.32328,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.423977
"189","Pennsylvania","Norristown","Montgomery",40.112222,-75.309167,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.682692
"190","Pennsylvania","Norristown","Montgomery",40.112222,-75.309167,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.682692
"191","Pennsylvania","Norristown","Montgomery",40.112222,-75.309167,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.640294
"192","Pennsylvania","Norristown","Montgomery",40.112222,-75.309167,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.640294
"193","Pennsylvania","Freemansburg","Northampton",40.628056,-75.341111,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.375581
"194","Pennsylvania","Freemansburg","Northampton",40.628056,-75.341111,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.375581
"195","Pennsylvania","Freemansburg","Northampton",40.628056,-75.341111,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.716
"196","Pennsylvania","Freemansburg","Northampton",40.628056,-75.341111,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.716
"197","Pennsylvania","","Northampton",40.645889,-75.404397,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.902006
"198","Pennsylvania","","Northampton",40.645889,-75.404397,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.902006
"199","Pennsylvania","Philadelphia","Philadelphia",40.008889,-75.09778,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.172646
"200","Pennsylvania","Philadelphia","Philadelphia",40.008889,-75.09778,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.172646
"201","Pennsylvania","Philadelphia","Philadelphia",39.944651,-75.165206,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.587349
"202","Pennsylvania","Philadelphia","Philadelphia",39.944651,-75.165206,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.587349
"203","Pennsylvania","Philadelphia","Philadelphia",39.944651,-75.165206,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.92749
"204","Pennsylvania","Philadelphia","Philadelphia",39.944651,-75.165206,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",8.92749
"205","Pennsylvania","Philadelphia","Philadelphia",39.944651,-75.165206,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.008434
"206","Pennsylvania","Philadelphia","Philadelphia",39.944651,-75.165206,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",11.008434
"207","Pennsylvania","Philadelphia","Philadelphia",39.991389,-75.080833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.420833
"208","Pennsylvania","Philadelphia","Philadelphia",39.991389,-75.080833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.420833
"209","Pennsylvania","Philadelphia","Philadelphia",39.991389,-75.080833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.043836
"210","Pennsylvania","Philadelphia","Philadelphia",39.991389,-75.080833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.043836
"211","Pennsylvania","Philadelphia","Philadelphia",39.922867,-75.186921,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.964368
"212","Pennsylvania","Philadelphia","Philadelphia",39.922867,-75.186921,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.964368
"213","Pennsylvania","Philadelphia","Philadelphia",39.922867,-75.186921,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.369014
"214","Pennsylvania","Philadelphia","Philadelphia",39.922867,-75.186921,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.369014
"215","Pennsylvania","Philadelphia","Philadelphia",39.960048,-75.142614,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.266667
"216","Pennsylvania","Philadelphia","Philadelphia",39.960048,-75.142614,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.266667
"217","Pennsylvania","Philadelphia","Philadelphia",39.960048,-75.142614,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.568927
"218","Pennsylvania","Philadelphia","Philadelphia",39.960048,-75.142614,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",11.568927
"219","Pennsylvania","Philadelphia","Philadelphia",40.035985,-75.002405,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.361905
"220","Pennsylvania","Philadelphia","Philadelphia",40.035985,-75.002405,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.361905
"221","Pennsylvania","Philadelphia","Philadelphia",40.035985,-75.002405,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.689844
"222","Pennsylvania","Philadelphia","Philadelphia",40.035985,-75.002405,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",9.689844
"223","Pennsylvania","Charleroi","Washington",40.146667,-79.902222,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.617919
"224","Pennsylvania","Charleroi","Washington",40.146667,-79.902222,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.617919
"225","Pennsylvania","Washington","Washington",40.170556,-80.261389,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.662295
"226","Pennsylvania","Washington","Washington",40.170556,-80.261389,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.662295
"227","Pennsylvania","Washington","Washington",40.170556,-80.261389,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.483761
"228","Pennsylvania","Washington","Washington",40.170556,-80.261389,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.483761
"229","Pennsylvania","","Washington",40.445278,-80.420833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.591385
"230","Pennsylvania","","Washington",40.445278,-80.420833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.591385
"231","Pennsylvania","","Washington",40.445278,-80.420833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.483056
"232","Pennsylvania","","Washington",40.445278,-80.420833,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.483056
"233","Pennsylvania","","Washington",40.268963,-80.243995,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.507508
"234","Pennsylvania","","Washington",40.268963,-80.243995,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",8.507508
"235","Pennsylvania","Greensburg","Westmoreland",40.304694,-79.505667,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.482948
"236","Pennsylvania","Greensburg","Westmoreland",40.304694,-79.505667,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",9.482948
"237","Pennsylvania","Greensburg","Westmoreland",40.304694,-79.505667,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.307663
"238","Pennsylvania","Greensburg","Westmoreland",40.304694,-79.505667,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",12.307663
"239","Pennsylvania","Greensburg","Westmoreland",40.304694,-79.505667,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.345513
"240","Pennsylvania","Greensburg","Westmoreland",40.304694,-79.505667,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",10.345513
"241","Pennsylvania","York","York",39.965278,-76.699444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.88931
"242","Pennsylvania","York","York",39.965278,-76.699444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.88931
"243","Pennsylvania","York","York",39.965278,-76.699444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.483019
"244","Pennsylvania","York","York",39.965278,-76.699444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",10.483019
"245","Pennsylvania","York","York",39.965278,-76.699444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",7.626111
"246","Pennsylvania","York","York",39.965278,-76.699444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24-HR BLK AVG",7.626111
"247","Vermont","Bennington","Bennington",42.88759,-73.24984,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",5.996581
"248","Vermont","Bennington","Bennington",42.88759,-73.24984,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",5.996581
"249","Vermont","Underhill (Town of)","Chittenden",44.52839,-72.86884,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",4.654808
"250","Vermont","Underhill (Town of)","Chittenden",44.52839,-72.86884,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",4.654808
"251","Vermont","Burlington","Chittenden",44.480278,-73.214444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.220755
"252","Vermont","Burlington","Chittenden",44.480278,-73.214444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.220755
"253","Vermont","Burlington","Chittenden",44.480278,-73.214444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.125439
"254","Vermont","Burlington","Chittenden",44.480278,-73.214444,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.125439
"255","Vermont","Burlington","Chittenden",44.4762,-73.2106,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.512644
"256","Vermont","Burlington","Chittenden",44.4762,-73.2106,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",6.512644
"257","Vermont","Rutland","Rutland",43.608056,-72.982778,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.968696
"258","Vermont","Rutland","Rutland",43.608056,-72.982778,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.968696
"259","Vermont","Rutland","Rutland",43.608056,-72.982778,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.72381
"260","Vermont","Rutland","Rutland",43.608056,-72.982778,"PM2.5 - Local Conditions","Micrograms/cubic meter (LC)","Daily Mean","24 HOUR",7.72381
